139.82	-38.82	2.959	34.526
90.76	8.79	4.966	34.925
71.87	-19.69	4.313	32.312
40.82	-32.68	3.951	34.537
115.38	-15.55	3.773	34.657
62.50	11.61	5.396	35.091
77.76	-33.59	3.509	34.457
94.09	-51.33	2.143	34.732
134.97	-49.09	2.700	34.551
95.44	-39.99	3.454	34.446
69.49	-51.79	2.047	34.764
61.68	-5.73	4.308	34.780
121.93	-36.67	3.186	34.492
94.40	-42.29	3.409	34.419
51.40	-57.31	1.302	34.730
110.05	-34.26	9999.000	9999.000
86.29	-3.47	9999.000	9999.000
42.69	-19.23	4.317	34.764
80.58	-42.25	9999.000	9999.000
84.67	-37.58	3.402	34.450
53.59	-31.42	3.573	34.491
95.74	-28.73	3.542	34.590
102.11	-24.34	3.633	34.641
72.12	-14.75	4.376	34.715
68.20	-10.40	4.351	34.756
83.28	-7.65	4.203	34.780
83.53	15.69	4.843	34.864
128.98	-38.73	2.981	34.514
81.60	0.18	4.852	34.766
55.87	16.60	5.937	35.101
33.51	-29.52	3.892	34.578
68.19	6.31	5.207	34.943
84.19	-17.83	3.912	34.692
89.05	-18.95	3.967	34.697
69.70	13.38	5.906	35.052
34.36	-39.71	3.684	34.493
85.10	14.25	4.986	34.884
92.37	-9.36	3.995	34.761
137.09	-42.45	3.126	34.520
102.61	-31.55	3.234	34.561
43.30	-52.87	1.548	34.749
83.12	-0.66	4.682	34.890
81.50	-41.72	9999.000	9999.000
93.27	-55.32	9999.000	9999.000
98.66	-54.24	1.852	34.737
49.35	-29.71	3.496	34.505
78.40	-20.82	3.825	34.691
62.31	-5.79	4.385	34.806
112.09	-45.92	3.211	34.452
80.58	-42.25	9999.000	9999.000
97.23	-45.96	2.538	34.649
122.58	-48.80	2.644	34.612
110.49	-10.61	3.819	34.728
86.24	-52.23	1.554	34.742
110.05	-34.26	9999.000	9999.000
50.38	-19.76	3.573	34.624
108.26	-45.04	3.398	34.377
71.18	-52.77	9999.000	9999.000
92.64	5.62	9999.000	9999.000
99.34	-18.13	4.002	34.675
98.63	-52.10	2.156	34.725
88.24	-55.48	9999.000	9999.000
80.96	-52.93	9999.000	9999.000
87.98	-57.95	9999.000	9999.000
144.78	-48.59	2.966	34.468
117.15	-40.39	3.250	34.456
106.22	-15.61	3.917	34.671
104.38	-49.40	9999.000	9999.000
76.02	-46.35	2.864	34.555
77.31	-20.28	3.856	34.706
134.38	-40.22	3.012	34.554
56.19	-20.41	3.818	34.713
110.10	-41.91	3.367	34.451
109.27	-52.19	1.814	34.735
37.84	19.76	9999.000	9999.000
142.06	-47.83	2.851	34.526
95.73	-19.24	4.009	34.790
140.91	-46.88	9999.000	9999.000
89.08	18.27	5.130	34.874
81.50	-41.72	9999.000	9999.000
68.36	12.90	5.692	35.021
74.67	6.13	4.938	34.893
104.42	-31.34	3.211	34.567
123.56	-52.26	2.289	34.727
93.24	-32.66	3.167	34.588
70.35	-4.20	4.463	34.824
98.32	-12.67	4.022	34.690
58.28	18.59	6.059	35.192
53.50	-38.94	4.081	34.416
50.55	-5.55	4.163	34.795
111.59	-32.09	3.165	34.575
72.49	-21.88	4.101	34.702
58.21	2.40	5.012	34.920
80.57	-42.38	3.504	34.395
54.10	-9.64	4.159	31.580
56.53	-20.60	3.626	34.643
76.36	-25.94	3.477	34.576
85.94	4.08	4.929	34.830
67.12	21.84	9999.000	9999.000
43.65	-10.98	4.408	34.767
133.05	-49.27	3.375	34.402
64.86	3.68	4.999	34.940
31.40	-30.89	3.481	34.650
44.61	-34.61	9999.000	9999.000
46.73	12.10	9999.000	9999.000
86.37	-37.59	3.514	34.419
76.77	1.08	4.828	35.979
93.29	-15.97	3.862	34.692
40.78	-45.17	2.587	34.656
82.00	-1.19	4.788	34.865
113.46	-56.24	1.947	34.737
46.57	1.71	5.298	34.945
59.15	-25.35	3.529	34.568
98.62	-1.69	9999.000	9999.000
77.03	-10.80	4.217	34.718
112.57	-30.69	3.223	34.592
