72.31	-36.04	13.279	35.280
72.07	-24.99	20.830	35.677
57.45	10.71	25.224	36.002
90.72	8.74	22.543	34.540
62.29	11.45	22.509	36.140
137.63	-42.22	11.773	35.136
113.61	-55.54	2.256	33.956
40.42	-32.39	16.926	35.570
78.53	-33.87	14.630	35.430
77.05	-8.91	23.426	35.354
70.28	-19.61	22.415	33.045
115.03	-16.28	22.997	34.692
134.10	-50.71	5.793	34.079
93.84	-51.45	2.336	33.969
95.41	-39.18	11.168	34.898
83.30	-0.81	2.534	8.787
95.43	-40.77	11.385	34.924
61.60	-5.94	13.754	35.055
78.98	-20.49	22.335	35.366
42.37	-20.29	24.562	35.069
84.54	-37.52	12.292	35.112
71.51	10.39	18.706	35.681
97.07	-29.21	17.377	35.838
102.45	-24.57	19.542	35.733
52.92	-31.23	17.910	35.640
69.92	-51.66	1.884	33.886
109.82	-11.05	20.151	34.545
72.33	-15.62	21.834	35.276
82.71	16.21	18.507	34.877
81.81	-0.19	22.029	35.297
82.31	-7.39	21.434	34.637
69.06	-10.10	16.210	35.069
34.69	-28.82	20.743	35.427
68.98	6.39	16.690	35.198
69.70	13.16	19.063	35.498
30.65	-36.23	17.592	35.602
88.73	-8.13	22.209	34.485
88.99	-18.45	21.663	35.509
42.97	-53.21	0.472	34.084
63.65	-13.15	22.740	28.912
97.77	-54.94	1.735	33.965
111.74	-44.15	10.049	34.755
104.50	-49.54	3.448	33.944
107.39	-44.74	9.991	34.740
123.14	-48.59	7.750	34.432
81.55	-56.60	-0.058	34.086
88.35	-57.49	0.286	34.073
85.75	-51.41	0.806	33.995
95.58	-45.73	6.425	34.165
43.95	-37.62	16.332	35.563
48.07	12.24	14.803	35.685
104.68	-21.23	20.556	35.600
70.88	-52.68	1.213	33.900
72.21	-22.76	19.964	35.724
50.55	-19.21	21.686	35.362
96.54	-51.55	2.614	33.969
58.34	24.49	9999.000	9999.000
85.16	-54.64	0.121	34.064
91.19	-52.15	2.618	33.982
85.99	-55.92	0.435	34.044
99.89	-17.70	21.479	35.191
106.54	-15.98	23.403	34.882
116.64	-39.84	10.769	34.820
135.05	-40.72	11.549	35.071
56.03	-19.21	23.121	35.308
61.84	-8.55	2.405	8.743
94.13	-6.78	18.147	34.672
77.19	-19.91	21.971	35.521
50.59	-29.82	16.307	35.534
66.03	-10.65	17.546	35.107
126.28	-48.42	9.200	34.615
66.92	10.55	21.836	36.062
132.39	-51.47	7.520	34.349
76.69	3.35	17.038	35.061
61.20	-5.59	14.497	35.163
92.04	5.25	19.755	34.794
111.22	-41.47	10.443	34.808
141.01	-47.50	9.208	34.596
74.00	-44.72	11.637	34.991
81.03	-52.97	-0.819	34.082
96.33	-19.12	20.476	35.373
59.45	-4.35	16.200	35.264
89.42	18.53	18.769	34.829
72.49	-21.39	20.919	35.646
85.91	-54.76	-0.130	34.060
85.68	-56.11	1.029	34.084
32.08	-31.53	17.530	35.588
37.82	19.77	23.527	40.330
121.84	-52.15	4.190	33.999
94.11	-32.34	16.854	35.884
69.06	-2.85	17.654	35.286
48.88	-38.63	16.394	35.595
112.33	-11.56	13.513	24.597
65.69	-29.85	19.182	35.749
55.20	9.83	9999.000	9999.000
65.01	3.46	17.031	35.408
60.21	4.31	16.784	35.345
