72.26	-22.68	8.799	34.623
96.87	-32.98	8.669	34.603
31.70	-30.36	9.641	34.764
68.55	-15.87	6.374	34.511
95.13	-35.77	9.364	34.679
137.70	-41.48	6.703	34.453
59.78	-29.88	9.889	34.767
71.36	-44.88	4.327	34.292
92.37	-16.80	6.922	35.480
60.45	3.87	9.344	34.838
101.45	-11.05	7.599	34.768
79.55	-4.52	7.803	34.844
73.91	-4.53	7.764	34.813
75.55	-1.47	8.595	35.003
44.39	-32.76	10.858	34.900
98.69	-35.18	7.448	34.517
89.62	-12.14	7.437	35.016
54.81	2.66	9.322	35.166
64.46	11.14	10.213	35.408
37.82	19.78	9999.000	9999.000
99.75	-3.31	7.735	34.865
87.87	-17.38	6.410	34.747
84.55	-17.81	7.211	34.590
53.64	-51.11	2.488	34.500
68.52	10.30	9.723	35.317
94.32	-13.64	7.154	34.700
97.99	-25.80	8.568	30.961
43.37	-25.32	7.754	34.587
121.67	-55.76	2.382	34.584
84.56	-16.08	6.748	34.639
129.02	-53.67	2.714	34.403
24.69	-39.01	10.170	34.824
74.80	1.51	8.642	35.037
37.62	-47.86	2.523	34.358
134.49	-44.78	8.053	34.519
70.75	-52.68	2.431	34.546
91.83	1.48	8.452	35.015
113.08	-20.02	5.942	34.575
117.74	-14.30	6.588	34.640
37.66	-22.57	8.460	34.686
49.76	-19.31	8.334	34.632
34.33	-26.25	7.224	34.658
127.83	-61.93	2.115	34.703
103.60	-35.45	8.952	34.632
37.83	19.95	9999.000	9999.000
61.03	-23.05	10.030	34.810
43.28	-37.49	12.120	35.086
110.58	-40.12	8.443	34.569
78.89	2.25	9999.000	9999.000
73.10	6.96	8.767	35.099
115.58	-37.37	9.216	34.668
126.69	-42.70	8.089	34.517
56.34	-40.49	9.505	34.715
65.42	-50.54	2.469	34.491
67.10	11.74	9.647	35.308
91.73	5.38	8.658	35.012
71.08	9.30	9.250	35.199
66.18	19.80	11.088	35.610
90.57	-50.72	2.623	34.371
59.22	16.30	11.270	35.612
53.73	-15.30	7.459	34.664
49.43	-39.75	8.143	34.575
141.44	-41.40	7.910	34.520
92.78	-53.64	2.518	34.561
90.73	-52.92	2.486	34.524
36.41	23.45	9999.000	9999.000
111.32	-34.76	5.789	34.401
43.00	-48.17	2.566	34.465
89.13	-19.78	7.789	34.565
140.06	-39.36	8.512	34.558
103.61	-49.59	2.503	34.627
29.74	-37.28	10.691	34.872
23.71	-43.55	4.829	34.349
86.03	14.27	8.344	35.289
87.13	14.15	8.530	34.994
91.48	13.55	8.656	34.993
89.12	12.93	8.442	35.682
67.13	-15.28	7.298	34.771
47.53	-30.09	9.890	34.800
131.51	-51.01	4.169	34.254
118.04	-47.56	5.307	34.304
141.00	-48.28	6.728	34.438
31.57	-46.53	2.687	34.262
109.44	-37.93	8.665	34.581
100.07	-26.77	8.667	34.605
79.55	-11.97	7.957	34.771
94.81	-27.70	8.754	34.602
85.94	-36.25	9.615	34.723
94.88	-53.98	2.359	34.582
99.03	-24.55	8.241	34.571
62.23	-0.58	8.415	34.983
41.61	-16.28	8.167	34.744
46.65	12.69	12.871	36.064
90.30	-27.05	8.948	34.629
70.05	-20.43	9.191	34.662
107.19	-7.82	7.420	34.791
96.22	-61.72	1.234	34.725
103.81	-37.34	8.164	34.539
59.32	-3.10	8.420	35.024
39.95	18.72	9999.000	9999.000
67.15	-52.68	2.455	34.524
86.99	-47.05	4.571	34.311
119.07	-13.97	6.337	34.617
97.11	-29.44	9.333	34.684
102.65	-24.48	8.690	34.624
56.14	-6.78	7.672	34.800
53.70	-56.16	1.994	34.703
82.42	16.01	8.714	35.002
82.01	-0.14	8.649	34.911
112.51	-32.41	8.070	35.855
93.05	-10.55	6.935	34.687
36.67	-36.42	11.680	35.012
34.05	-31.71	9.995	28.599
98.32	-45.38	4.528	34.270
42.48	-50.29	2.429	34.544
87.52	1.47	9.130	35.031
121.88	-43.61	8.255	34.539
69.06	6.47	9.470	35.207
118.47	-13.58	6.518	34.612
23.39	-50.46	2.299	34.589
140.83	-63.46	1.773	34.735
97.06	-38.38	8.398	34.572
28.88	-50.62	2.489	34.506
86.36	-2.54	8.421	34.955
138.32	-40.18	7.600	34.493
61.53	-14.72	7.448	34.719
72.69	3.59	8.631	35.101
91.75	5.35	8.699	35.017
142.14	-39.32	7.054	34.462
81.02	-46.86	2.448	34.375
134.92	-40.90	7.886	34.510
80.55	4.23	8.870	35.029
113.78	-37.35	8.903	25.055
97.47	-17.12	6.794	34.664
54.14	-34.06	10.201	34.816
67.77	14.36	10.481	35.479
82.53	0.10	8.682	35.052
86.21	-44.67	6.891	32.946
75.81	-41.08	8.292	34.582
91.53	-32.37	9.245	34.680
64.43	15.12	10.986	35.587
81.98	-45.06	4.882	34.329
43.04	-45.24	3.088	34.305
100.26	-55.16	2.140	34.666
87.07	3.87	8.562	35.021
96.40	-16.82	6.673	34.627
98.60	-56.04	2.147	34.707
142.25	-49.61	8.268	34.532
38.87	-45.08	3.110	34.317
47.94	-41.08	3.869	34.254
41.55	-2.33	8.367	34.994
133.76	-41.88	7.692	34.489
92.43	1.78	8.570	35.016
125.86	-40.88	8.249	34.569
89.58	18.60	8.899	35.003
45.80	2.30	9999.000	9999.000
120.29	-42.64	8.650	34.574
106.34	-31.36	7.933	34.534
79.73	2.46	8.894	35.058
93.27	-1.01	8.553	34.980
52.83	7.20	9.442	35.264
37.95	-27.50	9.841	34.803
81.61	1.36	8.704	35.012
94.17	-30.12	8.540	34.591
88.55	-19.75	7.893	34.541
98.60	-25.85	8.925	34.642
86.93	-18.36	6.960	34.501
38.61	-25.81	9.892	34.795
44.55	-57.71	1.792	34.714
94.68	4.46	8.491	35.054
101.87	-45.72	4.975	34.298
140.10	-61.45	2.094	34.701
89.53	-39.71	8.659	34.604
91.65	-40.43	9.081	34.654
45.06	-2.10	9.024	35.068
59.73	-7.01	7.550	34.812
86.37	-36.93	9.283	34.722
57.11	-12.60	7.545	34.753
66.27	-2.54	8.263	34.956
53.73	-9.09	7.408	34.794
38.67	-48.11	2.414	34.545
78.48	-16.87	6.767	34.670
115.56	-37.95	9.376	34.689
33.18	-29.79	9999.000	9999.000
115.33	-16.68	6.433	34.642
48.25	12.07	13.953	36.482
80.35	-1.10	8.823	35.026
91.84	5.36	8.805	35.019
53.22	-9.44	7.302	34.818
84.50	-1.24	8.423	35.000
54.52	-22.78	9.533	34.721
125.99	-56.18	2.440	34.563
42.58	-35.44	10.393	34.827
92.35	-15.80	6.827	34.624
58.29	24.42	9999.000	9999.000
32.65	-37.30	5.218	34.344
92.53	-53.56	2.559	34.574
69.18	11.21	9.731	35.356
132.04	-44.40	8.260	34.516
66.92	10.63	9.749	35.342
130.16	-35.33	8.076	34.540
117.03	-41.69	8.045	34.621
143.63	-45.08	8.342	34.554
131.08	-40.31	7.899	34.512
63.05	-6.34	7.699	34.864
116.73	-58.45	2.245	34.700
76.52	-15.92	6.755	34.646
110.44	-47.46	4.706	34.338
91.64	-23.01	7.343	34.503
73.57	-27.45	9.125	34.671
45.81	-40.53	11.140	34.921
70.82	-52.69	2.422	34.554
136.76	-54.56	2.714	34.437
118.99	-39.16	8.498	34.567
60.31	-37.29	10.455	34.844
68.13	12.48	10.321	35.418
39.06	-33.88	9.940	34.793
84.93	-53.83	2.225	34.727
86.31	-55.54	2.002	34.708
91.03	-49.24	3.862	34.266
96.92	-51.85	2.560	34.441
123.09	-49.80	4.397	34.266
103.69	-49.27	2.494	34.615
103.49	-17.76	6.577	34.585
59.79	8.13	10.129	36.126
96.59	-22.25	7.791	34.533
119.93	-14.17	6.667	34.608
98.48	-19.93	7.326	34.528
139.04	-47.91	8.546	34.558
91.55	-52.07	2.522	34.550
115.32	-15.23	6.572	34.632
86.11	-2.32	9999.000	9999.000
37.43	-24.35	9.075	34.753
56.76	3.19	9.028	35.177
106.77	-35.33	8.816	34.557
89.61	15.48	8.420	35.001
107.40	-14.82	6.421	34.646
33.30	-43.96	4.311	34.279
98.20	-6.41	7.843	34.848
68.19	-42.00	7.974	34.599
60.96	-17.33	8.314	34.695
41.08	-5.22	8.362	34.925
77.69	-55.85	2.029	0.025
91.83	1.29	8.905	35.028
109.24	-23.84	7.518	34.532
96.19	-40.70	8.874	34.632
62.55	0.18	8.909	35.063
36.51	23.41	9999.000	9999.000
110.11	-34.46	9999.000	9999.000
137.26	-41.97	7.375	34.476
86.44	-54.24	2.429	34.577
107.99	-64.29	0.382	34.659
91.93	5.31	8.550	35.013
130.46	-36.36	8.438	34.589
66.58	21.93	11.072	35.625
21.07	-38.74	10.998	34.912
74.83	0.59	8.837	35.012
86.39	-0.63	8.655	34.997
90.45	1.67	8.785	35.019
79.15	-28.17	9.422	34.711
84.15	-31.33	9.175	30.588
75.89	-58.23	1.664	34.743
100.19	-28.56	6.712	34.440
129.50	-57.98	2.363	34.624
66.40	14.36	10.298	35.465
98.51	-7.61	7.265	34.784
82.90	-27.88	9.368	34.678
84.68	3.61	8.484	35.016
84.98	-10.08	7.233	34.701
139.22	-38.15	7.848	34.510
80.24	-42.72	7.898	34.559
110.53	-35.60	8.306	34.560
50.30	-38.21	10.401	34.825
61.89	22.30	10.873	35.605
117.48	-11.65	9999.000	9999.000
26.12	-45.21	4.034	34.334
36.50	-30.06	11.397	34.988
38.20	-31.00	10.909	34.943
100.45	-8.63	7.414	34.761
70.80	-12.51	6.747	34.727
82.14	11.70	9999.000	9999.000
67.74	-66.26	0.491	34.668
65.62	-54.82	2.417	34.594
35.58	-49.66	2.292	34.616
121.59	-39.24	8.067	28.230
144.38	-61.89	1.845	34.723
55.84	-29.43	10.162	34.830
99.64	-39.11	9.188	34.660
98.47	-55.92	2.147	34.715
105.71	-35.20	8.923	34.621
110.34	-17.56	6.464	34.619
29.79	-39.68	10.403	34.818
20.80	-35.92	9999.000	9999.000
85.50	-1.17	8.474	34.993
50.64	-17.68	7.143	34.592
48.42	12.06	12.423	36.131
43.59	-37.52	11.980	35.062
114.33	-42.73	8.979	34.639
113.96	-55.73	2.345	34.591
111.46	-32.47	5.722	34.401
110.11	-34.46	9999.000	9999.000
50.64	-41.11	6.865	34.481
113.29	-44.61	8.212	34.586
82.10	-0.82	8.635	34.980
69.14	18.21	10.849	0.000
108.90	-15.07	6.954	32.264
66.67	-61.09	2.048	34.702
84.43	-3.95	8.072	34.886
65.91	11.18	9.805	35.313
91.22	-52.59	2.530	34.518
22.76	-43.62	4.684	34.389
86.87	-41.44	9.821	37.907
115.59	-15.77	6.521	34.641
33.14	-65.60	0.839	34.700
88.41	4.09	8.618	35.025
49.06	-5.26	8.349	34.917
38.05	-51.85	2.267	34.645
139.66	-41.19	8.417	34.552
71.42	10.40	9.707	35.273
131.91	-51.29	4.162	34.275
143.37	-47.64	7.771	34.470
73.34	-35.10	10.213	34.844
86.35	-59.62	1.267	34.724
56.30	-35.75	12.448	35.166
117.48	-11.65	6.671	34.596
22.24	-49.02	2.473	34.546
140.68	-47.98	6.856	34.439
64.96	8.04	9.450	35.267
144.69	-52.60	2.524	34.492
27.97	-33.43	7.081	34.622
70.38	-7.95	7.870	34.816
66.29	-11.18	7.240	34.742
51.51	1.00	8.737	35.050
120.62	-35.82	8.094	34.540
67.65	17.34	11.164	35.595
68.01	17.43	9999.000	9999.000
99.93	-27.92	7.913	34.512
69.06	15.48	9999.000	9999.000
65.73	21.80	9999.000	9999.000
87.67	1.36	8.561	35.027
76.79	-27.11	9.241	34.683
108.89	-21.14	6.156	34.511
69.69	17.33	9999.000	9999.000
91.98	5.25	8.694	35.017
77.26	-31.01	9.482	34.722
69.36	18.91	9999.000	9999.000
108.45	-32.60	8.605	34.573
106.22	-11.96	6.818	34.648
66.26	9.70	9.624	35.295
72.23	14.34	9999.000	9999.000
78.09	-11.18	7.590	34.732
133.19	-36.15	8.230	34.543
58.81	2.75	9.346	35.222
132.89	-59.68	2.284	34.645
93.43	-41.18	9.001	34.632
70.35	-40.70	9.938	34.759
92.50	-50.62	2.432	34.364
85.56	-18.91	7.394	34.519
74.15	-21.50	9.503	34.717
106.88	-11.71	6.692	34.668
76.32	-22.39	8.932	34.642
133.88	-39.97	8.890	34.640
60.32	3.84	9.343	35.171
76.54	-20.60	6.287	34.509
81.26	-0.03	8.720	35.004
65.69	-5.18	8.040	34.906
39.42	-35.66	10.197	34.842
51.24	-1.06	8.690	35.053
61.76	15.37	11.138	35.584
48.59	-36.65	11.263	34.960
31.32	-48.19	3.299	34.242
62.67	11.17	10.404	35.467
100.06	-30.30	8.637	34.603
141.23	-49.12	7.552	34.480
137.11	-61.94	2.030	34.743
40.48	-19.82	8.390	34.752
102.96	-38.11	9.493	34.703
101.88	-39.86	5.840	34.391
106.53	-60.07	1.972	34.712
44.51	-35.15	9.807	34.780
41.86	-41.47	6.602	34.434
60.29	-0.19	8.934	35.072
84.82	-54.34	2.222	34.741
86.21	-55.74	2.116	34.691
98.11	-12.06	6.899	34.648
111.70	-45.68	7.482	34.609
37.42	-32.17	11.333	34.999
78.93	-21.25	8.468	34.608
51.48	-24.54	10.425	34.850
78.22	-25.54	9.578	34.713
70.60	17.45	11.022	35.628
104.17	-6.77	7.292	34.796
118.90	-42.14	8.551	34.571
37.82	19.77	9999.000	9999.000
82.18	-13.56	7.201	34.727
68.22	-37.80	11.253	34.946
75.98	-41.23	8.773	34.622
22.72	-40.53	4.841	34.472
82.17	-16.50	7.262	34.698
65.76	11.92	9.797	35.311
118.18	-51.41	2.419	34.563
66.08	19.82	11.132	35.617
44.41	-30.46	9.964	30.717
92.32	-53.61	2.541	34.573
31.17	-41.78	4.874	34.353
94.44	-20.83	7.346	34.547
93.92	-63.91	1.002	34.720
70.05	-36.80	10.856	34.888
74.96	-8.99	7.990	34.805
104.25	-49.24	2.492	34.615
82.72	13.25	8.773	35.013
115.82	-12.89	6.693	34.628
108.34	-44.66	7.582	34.385
59.77	-37.82	10.680	34.867
141.57	-47.88	5.676	34.392
124.51	-41.84	8.530	34.562
83.80	-53.01	2.038	34.709
63.89	15.43	9999.000	9999.000
73.93	-6.95	7.837	34.810
70.83	-52.67	2.424	34.548
97.28	-9.97	6.759	34.694
37.83	19.95	9999.000	9999.000
84.87	-12.61	7.322	34.706
85.59	5.12	8.591	35.020
66.83	10.48	9.776	35.321
68.43	13.01	10.300	35.433
92.23	-53.74	2.530	34.566
88.84	-27.48	8.409	33.382
64.36	1.81	9.106	35.068
59.87	11.59	9.792	36.146
79.05	4.82	9.153	35.061
66.38	14.31	10.570	35.511
106.82	-53.26	2.423	34.587
75.08	5.67	8.871	35.070
108.04	-46.13	8.365	34.542
62.22	16.91	11.141	35.575
97.47	-1.77	8.584	35.014
78.08	-41.05	9.076	34.667
40.65	-51.28	2.099	34.693
127.00	-61.94	2.080	34.715
135.87	-40.83	7.646	34.493
141.12	-44.57	7.519	34.487
53.82	10.85	10.617	35.521
31.22	-36.12	12.060	35.032
129.46	-41.22	7.969	34.523
92.30	-16.72	6.930	35.477
78.58	-6.60	7.628	29.487
69.67	-1.04	8.651	35.028
111.58	-39.27	8.556	34.579
59.25	1.68	9.214	35.111
48.13	-22.75	8.180	34.594
104.89	-53.14	2.228	34.631
116.95	-40.79	8.180	34.539
66.83	17.95	11.214	35.597
79.41	-4.65	7.847	34.845
74.52	-4.77	7.786	34.814
75.95	-1.90	8.513	34.972
120.59	-53.49	2.616	34.535
68.52	-13.25	6.795	34.722
73.33	-18.58	7.646	34.579
127.60	-61.80	1.912	34.725
64.44	11.30	10.207	35.417
68.56	10.54	10.164	35.378
79.72	2.35	9999.000	9999.000
99.96	-36.12	6.356	34.429
115.78	-12.73	6.708	34.623
66.02	-12.47	7.108	34.727
89.74	-26.91	8.394	34.420
46.68	12.69	13.651	36.298
144.35	-48.43	6.412	34.394
84.60	4.16	8.567	35.087
97.29	-27.13	5.766	34.376
65.70	17.65	10.572	35.570
96.58	-64.50	-0.118	34.568
119.31	-63.07	1.427	34.738
71.31	-52.05	9999.000	9999.000
39.95	18.72	9999.000	9999.000
87.83	-18.15	7.146	34.587
63.69	-57.55	2.124	34.664
55.59	-53.82	2.262	34.625
106.24	-11.33	6.646	34.638
100.74	-17.71	6.634	34.625
104.18	-20.21	6.993	34.503
52.29	-18.71	8.567	34.639
133.94	-48.57	6.355	34.384
84.79	-38.88	9.166	34.666
97.91	-52.47	2.559	34.514
78.64	-23.59	8.992	34.647
40.99	-49.60	2.527	34.500
76.63	-13.22	7.414	34.733
100.56	-14.04	6.931	34.667
130.40	-34.92	7.970	34.532
133.54	-50.81	4.088	34.196
58.29	9.65	10.250	35.897
92.22	-9.43	7.427	34.791
98.32	-55.85	2.146	34.706
124.77	-49.25	4.991	34.319
85.87	14.48	8.441	35.295
89.05	12.82	8.454	35.715
122.23	-43.36	8.199	34.760
91.48	13.48	8.652	34.993
87.08	14.17	8.559	34.996
115.05	-37.60	9.350	34.686
92.27	-29.66	9.019	28.004
69.91	-15.65	6.404	34.612
86.04	-4.18	8.068	34.867
78.67	-63.32	1.346	34.724
111.12	-41.57	8.838	34.611
68.00	-9.94	7.636	34.776
