72.13	-26.82	5.778	34.441
99.67	-45.50	3.925	34.362
115.60	-15.73	4.884	34.618
89.13	11.34	6.884	34.960
54.68	13.78	10.804	35.593
63.28	12.48	8.450	35.378
89.98	8.78	6.726	34.990
59.90	-49.26	2.490	34.619
47.70	-28.99	5.792	34.452
62.31	-6.67	6.294	34.815
111.98	-9.06	4.894	25.599
113.56	-32.16	4.001	34.470
127.17	-47.65	5.802	34.388
41.06	-34.56	6.979	34.499
135.48	-50.94	3.054	34.440
96.24	-40.59	4.529	34.320
97.31	-49.76	2.476	34.653
92.10	13.56	6.691	34.941
76.91	-34.08	6.646	34.456
30.29	-31.16	9999.000	9999.000
61.84	-6.24	6.270	34.797
73.65	-10.71	5.719	34.685
82.41	-4.88	6.010	34.815
49.00	-58.06	1.689	34.734
70.18	-13.55	5.578	34.714
94.46	6.46	6.279	34.971
42.09	-18.98	5.749	34.753
55.08	-30.84	6.141	34.472
109.25	-45.75	5.785	34.367
69.48	-51.47	2.315	34.686
96.19	-30.82	5.497	34.442
32.18	-30.88	7.127	34.529
85.12	-37.12	5.457	34.375
68.40	-10.28	5.946	34.751
102.75	-23.61	4.519	34.583
84.10	0.79	6.914	34.858
84.83	16.73	7.272	34.956
86.23	-8.08	5.669	34.745
128.85	-38.75	4.877	34.378
67.22	5.73	7.303	35.054
87.53	-31.10	5.059	34.387
91.27	-8.61	5.640	34.716
40.45	-38.44	6.936	34.504
69.57	13.40	8.147	35.248
43.74	-53.02	9999.000	9999.000
87.60	-59.77	9999.000	9999.000
90.58	-18.90	5.237	34.680
106.97	-8.46	4.909	34.644
92.76	-31.28	4.705	34.405
102.32	-31.79	4.398	34.396
92.53	-35.40	4.008	34.442
82.25	11.52	9999.000	9999.000
100.13	-46.06	2.971	34.414
60.04	12.96	8.453	35.342
99.81	-53.85	2.055	34.721
113.24	-46.72	4.653	34.335
90.53	-26.47	5.092	34.237
137.97	-38.31	4.748	34.391
121.85	-49.12	3.149	34.406
85.82	-3.26	9999.000	9999.000
50.47	-19.79	5.260	34.572
134.62	-38.65	4.696	34.427
76.68	-20.69	4.851	34.490
70.99	-52.80	9999.000	9999.000
122.83	-63.89	0.908	34.701
77.70	-43.98	4.204	34.317
103.42	-53.35	2.136	34.718
86.49	-31.30	5.349	34.385
65.17	19.05	8.830	35.412
97.13	-55.93	9999.000	9999.000
99.43	-18.58	5.354	34.673
87.72	-50.59	9999.000	9999.000
106.49	-15.00	5.100	34.645
116.78	-41.06	5.646	34.397
86.51	-18.33	5.430	34.666
56.75	-20.42	5.191	34.619
104.69	-49.35	9999.000	9999.000
112.45	-51.74	2.097	34.714
57.05	17.20	9.280	35.473
109.25	-42.75	5.554	34.371
63.47	-6.54	6.108	34.817
136.86	-51.06	9999.000	9999.000
136.30	-42.52	5.015	34.398
88.55	18.47	6.952	34.943
83.52	14.85	6.963	34.959
95.03	-19.60	5.309	34.808
74.09	5.35	6.918	34.965
104.74	-14.60	5.041	34.638
71.01	-52.85	9999.000	9999.000
126.41	-54.91	2.281	34.672
53.80	3.10	7.208	35.099
72.86	0.48	7.059	35.007
85.69	4.17	6.668	34.911
71.34	-3.41	6.112	34.851
91.65	-33.70	3.986	34.468
124.93	-55.06	2.520	34.590
80.99	-24.78	5.112	34.428
64.85	3.03	7.202	35.094
58.04	17.89	9.405	35.574
57.10	-20.82	5.487	34.578
69.69	-36.61	6.825	34.484
54.28	-39.87	8.027	34.597
59.02	3.28	7.794	35.133
82.50	-15.22	5.646	34.753
76.96	-26.92	5.518	34.411
53.98	-9.59	6.016	31.451
64.40	4.17	7.381	35.084
109.83	-22.56	4.602	34.588
91.96	0.60	6.734	34.945
93.12	-16.03	5.240	34.683
72.20	-20.67	4.763	34.513
58.85	2.76	7.297	35.085
132.41	-48.94	5.466	34.336
45.69	-35.98	6.770	34.490
85.29	-37.67	5.899	34.393
114.85	-37.08	3.648	34.421
48.94	-0.03	6.966	35.058
112.52	-29.76	4.339	34.418
41.43	-44.70	2.767	34.522
101.37	-44.01	4.449	34.352
45.51	-44.20	2.738	34.514
98.30	-1.43	6.643	34.916
113.84	-37.41	4.407	34.383
52.87	-12.85	5.864	34.769
68.97	-28.57	6.258	34.441
66.40	17.85	8.830	35.420
83.59	-17.89	5.158	34.694
76.87	2.30	6.779	36.221
63.39	18.86	8.853	35.405
63.67	14.20	8.508	35.332
41.52	-5.90	6.431	34.942
81.75	0.07	6.739	34.948
22.89	-52.69	1.169	34.719
44.61	-32.54	9999.000	9999.000
54.60	12.65	9999.000	9999.000
69.36	17.65	8.465	35.363
52.97	-30.07	7.195	34.560
97.90	-12.43	5.086	34.649
82.34	-55.70	1.805	34.762
48.76	-6.32	6.207	34.849
95.19	-50.04	9999.000	9999.000
69.88	-9.18	6.290	34.747
43.02	-9.89	5.426	34.791
49.22	-47.03	2.536	34.552
98.51	-54.90	9999.000	9999.000
75.12	-6.82	5.490	28.790
115.62	-38.01	6.702	34.459
142.30	-52.05	2.424	34.609
112.87	-21.73	5.118	34.628
68.55	-28.88	5.943	34.438
139.42	-46.42	5.542	34.366
106.35	-39.50	5.331	34.356
122.68	-36.38	4.892	34.392
62.58	-37.42	6.314	34.444
71.63	-19.13	5.467	32.264
53.53	10.71	9999.000	9999.000
138.06	-39.41	4.789	34.391
52.50	-25.76	5.930	34.462
93.29	0.06	6.894	34.959
66.08	15.58	8.419	35.301
94.01	-42.40	4.921	34.330
51.16	2.78	7.367	35.091
55.70	-34.84	6.757	34.480
144.38	-50.15	4.925	34.293
112.44	-20.29	4.925	34.636
69.40	-45.93	2.721	34.652
47.69	-27.96	6.631	34.517
121.15	-55.41	2.211	34.690
55.32	-13.28	5.408	34.727
41.35	-30.91	6.378	34.473
103.10	-44.54	5.086	34.343
38.23	-20.98	5.840	34.639
125.79	-36.38	5.491	34.405
136.64	-42.45	4.899	34.393
124.92	-36.30	4.215	34.416
28.20	-51.17	2.183	34.704
