72.13	-26.82	14.648	35.441
99.67	-45.50	9.867	34.735
115.60	-15.73	12.302	34.904
89.13	11.34	12.020	35.054
54.68	13.78	15.021	35.601
63.28	12.48	13.382	35.556
89.98	8.78	11.756	35.118
59.90	-49.26	2.292	34.031
47.70	-28.99	13.459	35.270
62.31	-6.67	11.204	34.975
111.98	-9.06	10.369	25.179
113.56	-32.16	11.543	35.018
127.17	-47.65	9.473	34.697
41.06	-34.56	15.124	35.432
135.48	-50.94	5.050	34.082
96.24	-40.59	10.756	34.879
97.31	-49.76	2.084	34.063
92.10	13.56	12.052	35.025
76.91	-34.08	12.612	35.133
30.29	-31.16	10.827	34.931
61.84	-6.24	11.201	34.961
73.65	-10.71	12.360	34.976
82.41	-4.88	5.595	21.022
49.00	-58.06	1.800	34.523
70.18	-13.55	12.808	35.111
94.46	6.46	11.793	35.098
42.09	-18.98	13.475	35.222
55.08	-30.84	13.689	35.356
109.25	-45.75	10.173	34.793
69.48	-51.47	2.281	34.219
96.19	-30.82	13.421	35.326
32.18	-30.88	16.455	35.480
85.12	-37.12	11.920	35.065
68.40	-10.28	11.771	34.968
102.75	-23.61	14.215	35.462
84.10	0.79	12.334	34.992
84.83	16.73	12.000	35.026
86.23	-8.08	11.339	34.940
128.85	-38.75	9.757	34.741
67.22	5.73	12.479	35.180
87.53	-31.10	12.242	35.109
91.27	-8.61	11.236	34.941
40.45	-38.44	15.405	35.451
69.57	13.40	12.867	35.440
43.74	-53.02	1.931	34.408
87.60	-59.77	2.162	34.528
90.58	-18.90	16.582	35.642
106.97	-8.46	10.964	34.802
92.76	-31.28	11.812	35.068
102.32	-31.79	11.261	34.975
92.53	-35.40	13.318	35.314
82.25	11.52	9999.000	9999.000
100.13	-46.06	5.933	34.170
60.04	12.96	14.301	35.667
99.81	-53.85	2.425	34.440
113.24	-46.72	9.879	34.750
90.53	-26.47	14.210	35.218
137.97	-38.31	11.015	34.976
121.85	-49.12	6.755	34.281
85.82	-3.26	9999.000	9999.000
50.47	-19.79	17.149	35.586
134.62	-38.65	10.064	34.841
76.68	-20.69	18.337	35.741
70.99	-52.80	2.215	34.162
122.83	-63.89	1.567	34.713
77.70	-43.98	11.391	34.968
103.42	-53.35	2.355	34.394
86.49	-31.30	12.292	35.119
65.17	19.05	15.236	35.980
97.13	-55.93	2.130	34.265
99.43	-18.58	15.995	35.583
87.72	-50.59	2.425	34.160
106.49	-15.00	13.692	35.266
116.78	-41.06	9.743	34.719
86.51	-18.33	17.083	35.729
56.75	-20.42	16.938	35.621
104.69	-49.35	1.621	34.141
112.45	-51.74	2.184	34.329
57.05	17.20	14.229	35.651
109.25	-42.75	10.138	34.768
63.47	-6.54	11.363	34.999
136.86	-51.06	6.325	34.251
136.30	-42.52	10.279	34.848
88.55	18.47	11.974	35.024
83.52	14.85	6.168	21.118
95.03	-19.60	16.190	35.792
74.09	5.35	11.774	35.099
104.74	-14.60	11.966	34.910
71.01	-52.85	2.211	34.158
126.41	-54.91	2.252	34.211
53.80	3.10	11.928	35.256
72.86	0.48	12.085	35.104
85.69	4.17	11.648	35.052
71.34	-3.41	10.683	34.978
91.65	-33.70	11.252	34.985
124.93	-55.06	3.816	34.159
80.99	-24.78	15.588	35.552
64.85	3.03	11.655	35.160
58.04	17.89	14.881	35.924
57.10	-20.82	16.711	35.589
69.69	-36.61	12.735	35.221
54.28	-39.87	14.849	35.479
59.02	3.28	11.375	35.082
82.50	-15.22	12.494	35.159
