97.11	-44.22	5.228	34.366
62.69	12.17	9.043	35.452
55.55	12.95	10.561	35.455
88.69	11.48	7.290	34.972
90.21	8.61	6.920	34.997
71.90	-19.20	5.681	32.243
115.39	-15.36	5.293	34.619
127.33	-47.72	6.281	34.383
82.31	-15.19	6.139	34.748
41.45	-33.83	8.233	34.602
117.31	-41.39	6.951	34.556
77.02	-34.50	8.317	34.588
135.25	-50.37	3.537	34.346
96.35	-40.16	5.602	34.357
95.40	-50.30	2.596	34.383
44.72	-32.31	8.055	34.602
62.03	-6.17	6.908	34.806
144.76	-48.45	5.262	34.351
49.67	-57.83	1.783	34.731
91.34	-8.45	6.327	34.745
42.08	-6.23	6.718	34.931
80.82	11.06	7.377	34.962
42.05	-18.79	5.788	34.606
70.82	-13.72	5.830	34.717
84.47	-36.56	6.862	34.461
47.61	-29.52	7.055	34.512
106.28	-8.00	5.382	34.672
62.44	-6.50	6.930	34.827
54.82	-30.68	8.039	34.617
95.62	-30.64	6.738	34.461
69.30	-51.53	2.405	34.644
68.17	-10.41	6.410	34.762
32.99	-30.52	8.591	34.630
92.39	-35.42	4.400	34.407
93.02	-31.32	5.971	34.421
85.16	-8.21	6.168	34.753
102.19	-23.34	4.989	34.485
82.84	0.92	7.264	34.885
84.36	16.53	7.542	34.965
88.20	-30.86	6.581	34.440
67.43	6.01	7.819	35.081
90.01	-19.32	5.758	34.647
69.51	13.42	9.088	35.353
38.41	-37.31	8.342	34.624
138.96	-38.33	5.595	34.396
59.98	12.61	9.238	35.413
108.48	-45.50	7.191	34.461
70.87	-52.68	2.309	34.645
43.47	-52.94	2.068	34.718
102.55	-31.75	5.114	34.390
115.61	-37.97	6.607	34.456
86.41	-3.76	9999.000	9999.000
99.45	-53.79	2.164	34.696
85.70	-18.02	5.870	34.652
104.48	-49.22	2.313	34.727
114.26	-47.59	4.714	34.338
99.17	-45.91	3.175	34.364
122.10	-49.08	3.297	34.333
86.89	-31.33	6.448	34.429
50.22	-20.02	6.109	34.537
55.90	17.11	10.058	35.565
84.25	14.54	7.336	34.972
90.26	-27.01	6.233	34.271
76.90	-20.59	5.726	34.494
136.64	-42.45	5.789	34.410
77.88	-44.21	4.223	34.319
101.31	-53.04	2.343	34.664
134.38	-39.75	5.778	34.439
99.07	-18.60	5.780	34.665
86.27	-59.05	1.822	34.737
84.85	-53.14	2.109	34.783
56.69	-19.95	5.770	34.585
117.15	-40.95	6.943	34.465
106.46	-15.03	5.616	34.649
95.60	-55.64	2.360	34.663
111.43	-52.06	2.201	34.690
83.16	-0.14	7.249	35.014
135.09	-50.65	3.259	34.324
109.50	-42.47	6.578	34.428
94.39	6.90	7.308	35.007
95.17	-19.53	5.695	34.746
88.58	18.37	7.701	34.968
77.95	-20.99	5.683	34.459
68.31	12.86	8.653	35.282
64.76	2.02	7.933	35.081
57.84	11.74	8.982	36.270
109.26	-22.56	5.111	34.588
54.92	3.59	7.784	35.123
72.23	0.95	7.196	35.006
125.00	-55.48	2.280	34.655
123.63	-54.19	2.580	34.553
59.37	-25.10	6.617	34.491
71.58	-3.75	6.738	34.871
51.82	-40.05	9.642	34.753
63.89	4.21	7.548	35.084
138.43	-57.65	2.313	34.678
91.85	-33.58	4.394	34.429
85.70	4.38	7.278	34.940
58.62	18.69	10.122	35.652
57.75	2.02	8.130	35.202
76.92	-26.58	7.092	34.492
58.34	2.88	7.962	35.133
115.76	-37.23	4.935	34.386
56.97	-20.77	6.193	34.526
