97.11	-44.22	10.188	34.632
62.69	12.17	26.187	36.373
55.55	12.95	25.985	35.635
88.69	11.48	25.814	34.986
90.21	8.61	24.294	34.731
71.90	-19.20	22.879	32.962
115.39	-15.36	24.426	34.528
127.33	-47.72	9.722	34.667
82.31	-15.19	27.035	34.827
41.45	-33.83	18.316	35.588
117.31	-41.39	11.963	35.050
77.02	-34.50	15.321	35.455
135.25	-50.37	8.056	34.416
96.35	-40.16	11.499	34.927
95.40	-50.30	6.433	34.060
44.72	-32.31	19.708	35.620
62.03	-6.17	18.657	35.201
144.76	-48.45	9.217	34.531
49.67	-57.83	0.463	33.931
91.34	-8.45	26.784	34.932
42.08	-6.23	19.781	35.217
80.82	11.06	22.733	34.679
42.05	-18.79	25.545	35.240
70.82	-13.72	24.808	34.977
84.47	-36.56	13.288	35.203
47.61	-29.52	21.310	35.577
106.28	-8.00	22.944	34.526
62.44	-6.50	18.187	35.200
54.82	-30.68	19.260	35.651
95.62	-30.64	18.804	35.909
69.30	-51.53	2.577	33.864
68.17	-10.41	22.596	35.116
32.99	-30.52	24.265	35.291
92.39	-35.42	15.806	35.616
93.02	-31.32	17.314	35.798
85.16	-8.21	22.339	34.388
102.19	-23.34	20.437	35.604
82.84	0.92	24.241	35.401
84.36	16.53	23.311	34.614
88.20	-30.86	16.502	35.714
67.43	6.01	27.510	36.194
90.01	-19.32	24.189	35.029
69.51	13.42	25.936	36.497
38.41	-37.31	17.822	35.607
138.96	-38.33	13.186	35.328
59.98	12.61	25.271	35.784
108.48	-45.50	10.040	34.765
70.87	-52.68	2.253	33.867
43.47	-52.94	1.678	33.981
102.55	-31.75	14.860	35.510
115.61	-37.97	14.746	35.486
86.41	-3.76	23.223	35.393
99.45	-53.79	1.562	34.019
85.70	-18.02	25.751	34.992
104.48	-49.22	4.276	33.942
114.26	-47.59	10.001	34.730
99.17	-45.91	6.718	34.110
122.10	-49.08	8.010	34.387
86.89	-31.33	15.964	35.543
50.22	-20.02	24.885	35.164
55.90	17.11	18.722	35.586
84.25	14.54	1.513	5.281
90.26	-27.01	20.475	35.699
76.90	-20.59	24.214	35.231
136.64	-42.45	11.450	34.920
77.88	-44.21	12.128	35.014
101.31	-53.04	2.462	33.959
134.38	-39.75	11.546	34.937
99.07	-18.60	23.184	34.873
86.27	-59.05	0.282	33.943
84.85	-53.14	2.636	34.036
56.69	-19.95	24.206	35.297
117.15	-40.95	11.817	34.909
106.46	-15.03	25.573	34.328
95.60	-55.64	2.439	34.009
111.43	-52.06	2.830	33.952
83.16	-0.14	1.517	5.269
135.09	-50.65	7.810	34.349
109.50	-42.47	11.078	34.769
94.39	6.90	26.296	34.099
95.17	-19.53	23.124	34.924
88.58	18.37	26.393	34.235
77.95	-20.99	24.867	35.192
68.31	12.86	25.953	36.431
64.76	2.02	23.646	35.696
57.84	11.74	25.963	37.067
109.26	-22.56	19.909	35.681
54.92	3.59	22.354	35.353
72.23	0.95	25.137	35.524
125.00	-55.48	2.774	33.908
123.63	-54.19	5.182	34.011
59.37	-25.10	20.854	35.632
71.58	-3.75	22.626	35.381
51.82	-40.05	16.829	35.620
63.89	4.21	24.733	36.116
138.43	-57.65	2.231	33.880
91.85	-33.58	17.264	35.906
85.70	4.38	27.660	35.118
58.62	18.69	22.970	36.181
57.75	2.02	22.286	35.402
76.92	-26.58	21.823	35.578
58.34	2.88	22.852	35.504
115.76	-37.23	15.587	35.575
56.97	-20.77	23.846	35.263
54.16	-9.23	22.439	29.881
41.25	-44.75	5.993	33.854
72.16	-21.14	23.052	35.398
67.17	21.66	24.678	36.495
64.61	3.13	25.767	36.190
106.72	-44.43	10.165	34.777
112.09	-30.73	19.287	35.677
93.14	-16.03	24.303	34.702
132.57	-48.93	9.701	34.598
69.06	-28.62	19.253	35.790
54.62	12.63	27.112	36.443
45.75	-35.20	17.150	35.578
85.76	-37.32	12.971	35.161
69.16	-36.71	14.134	35.363
92.11	0.80	28.345	35.054
98.45	-1.79	27.787	35.002
47.97	-0.65	20.703	35.244
83.49	-17.66	22.360	35.234
102.33	-44.65	10.051	34.749
45.72	-44.57	4.921	33.782
98.21	-12.45	24.679	34.577
52.56	-12.90	24.995	34.942
77.01	1.65	23.009	36.684
81.82	-0.22	26.915	35.497
63.69	18.66	25.789	36.492
